"","Epithelial...AT1","Epithelial...AT2","Epithelial...Basal","Epithelial...Ciliated","Epithelial...Goblet","Epithelial...Ionocyte","Epithelial...Mucous","Epithelial...Myoepithelial","Epithelial...Neuroendocrine","Epithelial...Resp.Airway.Secretory","Epithelial...Secretory","Epithelial...Serous","Epithelial...SMG.Basal.Duct","Lymphoid...B.cell","Lymphoid...CD4.T.cell","Lymphoid...CD8.T.cell","Lymphoid...NK.NKT","Lymphoid...Plasma.celll","Lymphoid...Regulatory.T.cell","Myeloid...Alveolar.Macrophage","Myeloid...cDC1","Myeloid...cDC2","Myeloid...Inflammatory.Monocyte","Myeloid...maDC","Myeloid...Mast.Basophil","Myeloid...Neutrophil","Myeloid...Patrolling.Monocyte","Myeloid...pDC"
"sample_162",0.0484046093451096,0.0481679961712115,0.0511405634983673,0.0472671807067475,0.0364490903958502,0.0244499935853242,0.0616272855758802,0.0523455135421434,0.0349225443176351,0.00523269234706286,0,0.018855879670399,0.0631931840121445,0.0307479267754149,0.00861565569137598,0.049850070386336,0.0295997621932127,0.0204932056809278,0.0189497805879428,0.0695462824032533,0.0430011337916779,0.0322516039192889,0.0315421406262614,0.0249936131674402,0.027600694219331,0,0.0863211589555769,0.034430438434085
"sample_163",0.0712795852679654,0.0667302496324221,0.0545244411995667,0.0911384169173427,0.0283019288849689,0.0272299902053042,0.0583271362301051,0.0596411271271066,0.0388035760633145,0,0.00905499975595832,0,0.054731039030546,0.0509207668630048,0.0544351241551979,0,0.0530038013638468,0.0324149488280865,0.0211154237409192,0.00575305688484851,0.0298879969676136,0.0224967370828953,0.0291461724397687,0.0261552575978378,0.0179259668940292,0,0.056993562137238,0.0399886947301132
"sample_164",0.0737271830394282,0.0737541650393461,0.0636359380377516,0.0826989107242119,0.0618720525435736,0.0201022261957288,0.0444759747486204,0.0551357797404409,0.0334708290713149,0.0155651401674984,0.0113867437623995,0.00686815637957033,0.0930468763342738,0.0332884598203038,0.0136225700200143,0.0161981333812763,0.0365693871125337,0.0295033058905858,0.0251830803375113,0.0271744775233815,0.0258588448714477,0.00684998895867625,0.0402170097181342,0.0241295683742753,0.0226995802907434,0,0.0272108637029875,0.0357547542139704
"sample_165",0.0732242306060799,0.0611143720743409,0.0346184818968517,0.0607781901988676,0.0226176338486386,0.0260615733309008,0.0277039602080018,0.0575814288385107,0.0500528043529234,0,0.00515178754425668,0.00917270526015452,0.0342959203163111,0.043887727655229,0.0517713906873012,0,0.037581737219487,0.0401606475585548,0.0345586418714479,0,0.0262941481997886,0.00711558189606457,0.0920544181612937,0.0300036879334446,0.0295628771346162,0.0674058528153118,0.0544562498039453,0.0227739505876774
"sample_166",0.0483672356855264,0.0542722171033273,0.0409526363017982,0.0682215835122448,0.0330719241135781,0.0253756446289365,0.065352657934314,0.0554319500335133,0.0353503913593985,0,0,0,0.0744713581848708,0.0294328308249697,0.0407901383731251,0.0208232902793391,0.0284800950506918,0.030040422438737,0.0165993487893704,0.0693776199836133,0.0362747715833843,0,0.0489012290566787,0.0306076467571775,0.0227137193287781,0,0.0880474798083194,0.0370438088683075
"sample_167",0.0969085573257546,0.0890240142065475,0.0375317339876231,0.085829842236792,0,0.0368534264824378,0.0431761267947468,0.042323030349875,0.0440368453335923,0,0.00216700929773626,0.00791956333602324,0.0393581045567841,0.0781728997405464,0.0857878566585786,0,0.0271445073159553,0.0537705617181011,0.0423923525859524,0,0.0398460310930172,0.020749489544514,0.0214965348280247,0.0200810514567409,0.0232576145715585,0,0.0294331102548836,0.0327397363242148
"sample_168",0.0598259607812297,0.0548115653925804,0.0653989481441026,0.0553421020186608,0.0353696958115294,0.031929569982389,0.0640724965405114,0.0612522480600816,0.0380925620400961,0,0,0,0.0593736082623104,0.0293162862250786,0.0255606760626728,0.0240628749733134,0.0422768708097743,0.0256970109492312,0.0143356533647724,0.0295561632020695,0.0402942839634342,0.0135882324149044,0.0455582967491324,0.0324918821995322,0.0233948249150266,0,0.0843916429292502,0.0440065442083163
"sample_169",0.0165285275786054,0.0207728914629173,0.0269343607596659,0.018840431031361,0.0149105453399597,0.0170780116125999,0.028807001943101,0.0189484168408495,0.0176884490452598,0.0217674880155386,0,0.0077885316448229,0.0492159801003948,0.032136197473756,0.0287379768565484,0.0251119597783015,0.0197334203970942,0.0423236037735122,0.0141968007168653,0.216532130090506,0.0218415659583357,0.0371173362692479,0.0395134319112548,0.011399869598406,0.0163505376486632,0.00665577021406478,0.212410455668855,0.0166583082695129
"sample_170",0.0381960731567653,0.0338497216492937,0.0297137613690784,0.035833498451663,0.0258734644277408,0.0154051976485784,0.0244860569044807,0.0458479037750459,0.0327406630267582,0,0,0.0135633737143506,0.0411699612530887,0.0247689688417072,0.0273221483256479,0.00959136229891521,0.0377177636332541,0.0211247329573139,0.0195342952326536,0,0.0200408136963544,0,0.0814360758665579,0.0294198351719398,0.0226237985526057,0.21212595151103,0.129774281115694,0.0278402974194825
"sample_171",0.0162858396145765,0.0227478254283454,0.0292638091963514,0.0703623393667304,0.0351202216898601,0.0161730850589589,0.0351738664366162,0.0200732711741899,0.0169814622938522,0.026399500385923,0,0.0162541141291095,0.0479574323300999,0.0233779747689979,0.0203185823972112,0.0252031776237651,0.0226574839352279,0.036650366703895,0.0165398497442354,0.23186479681506,0.0223624021780302,0.00814366202537011,0.0434368047224787,0.0106159628957936,0.0221724125436627,0.00193389513245136,0.141832173895588,0.0200976875136196
"sample_172",0.0501300995298277,0.0757484011204922,0.0316853252608436,0.0713770880469977,0.0543378634672405,0.0324510821314964,0.0602743879938407,0.0443952957028178,0.0297380469817475,0,0.0285797546295456,0.0205561960638239,0.0253804409556759,0.0294853172453552,0.0346313603896028,0.00272352332638133,0.0218532378092958,0.0434630828166647,0.0188319369846397,0.0693395904579666,0.0352522737409034,0.0144596942382257,0.081119519997936,0.0201526713737987,0.0376463856779748,0,0.0396978425777282,0.0266895814791774
"sample_173",0.0241204988179101,0.0264716388632534,0.0267811688487563,0.0316186271060612,0.0210881073710665,0.0190749885296583,0.0307124675379589,0.0269233752009307,0.0240946306051442,0.0150671301498225,0,0.0114855147741815,0.0482126942781756,0.0297224195931447,0.0265356098759147,0.0215883258852163,0.022087688966057,0.0431334638563644,0.0197400173644741,0.180213935204619,0.0265892749855993,0.0377026877518912,0.0654543064608463,0.0224097295515609,0.0261757873358506,0.013081301490153,0.140355726037403,0.0195588835579864
"sample_174",0.0443188624627087,0.0423514871936424,0.031242801800648,0.0446049824450151,0.0353107961841112,0.0214994463199874,0.0279316238166596,0.0471118935033847,0.0347536938394381,0,0,0.00840147522794787,0.0519139921203457,0.0277090955853408,0.013280928908821,0.0335096189089872,0.0423933652857696,0.0242019230002607,0.019225645343831,0,0.0238615665825295,0,0.107258409345667,0.0272329631223956,0.0241418835899849,0.147218440796335,0.091369774262506,0.0291553303536822
"sample_175",0.0481028538391289,0.0202757603395528,0.04116693221332,0.140030135513028,0.140446651469083,0.0057180307018627,0.00620704408584156,0.030988872019463,0.00270561726193821,0.0384215319845798,0.0026202318481551,0,0.131766953774786,0.0256802713646002,0.0293435528483332,0.0188706139805008,0.0124407599921212,0.0310853366242554,0.0313492863829958,0.0226501092966487,0.0282079633159249,0,0.0540164611451935,0.0373973174206794,0.00961248945740881,0.0208149407653376,0.0495850373995147,0.0204952449557466
"sample_176",0.0143871007100349,0.0173079218614553,0.0321393456768734,0.0278149964280952,0.0224214612355669,0.0148509577670076,0.031688860417937,0.0163097460246965,0.0148173499764068,0.0329486860050337,0,0.00977530714838263,0.046335608935271,0.0289602021678625,0.0271676837299171,0.0384106955962337,0.0146141508164207,0.038061420361943,0.0121868469290907,0.211665131168393,0.0209538527251242,0.00979640115569622,0.0781745628969941,0.0185344256714812,0.0152146486182642,0.00263644406265652,0.182139727606283,0.020686464306879
"sample_177",0.026067903382642,0.0307250037981983,0.0347406634608603,0.0379459442733363,0.0272689348303621,0.0201139825452955,0.0366448366607307,0.0306792772534356,0.024036400406874,0.0119756263013567,0,0.00812528750172553,0.0549710387998606,0.0342082526459034,0.0295008078301761,0.0281874934092656,0.028160351273448,0.0380152245273267,0.0164015971764934,0.197565085846528,0.0267815898854081,0.0238422267967771,0.0312464704956363,0.0190248529380082,0.0220653875843745,0.000469868006280453,0.13442962359708,0.026806268772617
"sample_178",0.0681913838838978,0.044107316601266,0.0265192869908897,0.0600688301615219,0.0922594029514747,0.0223734907033764,0.00614852557569635,0.0469801140302763,0.0330572690014666,0,0.0169541224455278,0.0121743870541328,0.061866600684292,0.0342419876674887,0.0325372378550444,0.00898286469326771,0.0328976367479953,0.0351623392555953,0.0462468076030134,0,0.0188180571030233,0.00503843724295641,0.115976672929189,0.0279263326185897,0.026710568751709,0.0726114856680758,0.0347480311301617,0.017400810650072
"sample_179",0.0417749806008811,0.0377383199651864,0.0293089335050823,0.056287264000827,0.0471934476168848,0.0230733500339823,0.0387812966578541,0.0448952636724244,0.0317765644389127,0,0,0.00932394304526426,0.0512937806415744,0.0255113853001157,0.0262598918926526,0.0401480531739309,0.0257847243283045,0.0284620031371075,0.0269136090246115,0.027214224598754,0.0297290577623359,0.040040067355502,0.0539593863664384,0.0293956623105772,0.0238009385108341,0.0625730709905083,0.119128948163464,0.02963183290599
"sample_180",0.0990002532061329,0.0753752847441056,0.0516991816856316,0.0890893290352078,0,0.0394740861476964,0.0509674634730595,0.0379873828753191,0.0389480286613596,0,0.00243335783336142,0.00579479129663942,0.0504085184147474,0.0607554508629937,0.0796816130834352,0,0.0354477888236114,0.0505366902899587,0.0341959622240095,0,0.0365444368681718,0.0312127222185608,0.0214138848747125,0.0241241701213349,0.0264942287136468,0.00231324129479947,0.0257795234366371,0.0303226098148676
"sample_181",0.0156470973261701,0.0215345266914066,0.0182398234401912,0.0362202393554112,0.0185616190064968,0.01580824279953,0.0303082209801116,0.0152439107933523,0.0124173733816805,0.0205643781557129,0,0.0114647380921688,0.0380465119085102,0.0389478598860141,0.0226061009723997,0.0398916274154294,0.0142096503294,0.0440203509459447,0.0193063237548096,0.198014343402955,0.0215006546396939,0.0572960147093842,0.0543076315096427,0.011497542301059,0.0153434490671623,0.0114558597871298,0.176134272818621,0.0214116365296127
"sample_182",0.0923353197080604,0.0872617127464624,0.0522052900117662,0.0877800689633767,0.00493233081938825,0.0324153788209785,0.0495024935429802,0.0386511125266959,0.0431405219431736,0,0.00723400104122149,0.00666889464368222,0.0520229942564066,0.0694648669872074,0.0684250546221355,0,0.0236476505057699,0.049730716394349,0.0350594253653544,0.00231462605213699,0.0367710039144744,0.0250399191733658,0.0285721476254614,0.025192324550867,0.0266081162083806,0.000712522957627383,0.0271511447000828,0.027160361918595
"sample_183",0.0240607346031429,0.0358003909030744,0.0191154746750405,0.0221194427427634,0.0204368224623986,0.021521391746459,0.0320704309237178,0.0200591312215832,0.0108801879607379,0.0322425859659447,0,0.00633370564264614,0.0572210516706486,0.0280938725318488,0.0147233092632376,0.0363496500100652,0.0119825526746895,0.0444857055360738,0.0214756249894004,0.236377926577055,0.0177406463061165,0.0270099713725814,0.0810028756886376,0.0114568779496136,0.0173612911685462,0.000560266016803873,0.129537612142972,0.0199804672542014
"sample_184",0.0252002162209164,0.0246169952322167,0.0232552776362766,0.0398004507238047,0.0342639203774039,0.0148425097866851,0.0262080923310904,0.028092954505619,0.0179131885911883,0.00610270902996852,0.00231876853858621,0.0182886664575004,0.0321266491311089,0.0231433551801369,0.0281824997120535,0.0268311859933537,0.0218742643038285,0.0347680279520086,0.0242899442448777,0.0866476180816198,0.0241731875601565,0.0339212228173813,0.0702789663732144,0.0179376829065418,0.0248661330858205,0.122528083726237,0.149661996308231,0.0178654331921744
"sample_185",0.018523341444821,0.0204690803285975,0.0239942288912242,0.0276550516313499,0.0465350734794686,0.0153045959809557,0.0313207485557288,0.0178269303713931,0.0132144150913435,0.025053968745774,0,0.0131308256710096,0.0487290236418605,0.0289291290528804,0.0301420486578034,0.0143771708132649,0.0157190651514421,0.0468952129493614,0.0187598242191852,0.241789551973266,0.024707059559915,0.0366503503841326,0.0388746394566005,0.0117969414517654,0.0173055302760842,0,0.15788091025151,0.0144152819692624
"sample_186",0.0337562284688951,0.0346888690491041,0.0376431598855921,0.0549629276810653,0.0466087056189131,0.0200267721491404,0.0337869262010134,0.0400362812414476,0.0266710071546407,0.00896054731482761,0,0.00803154166178725,0.060130072900294,0.0220510646353551,0.0220304140466112,0.0429799313601305,0.0397199424229825,0.029681388298913,0.0184534397904169,0.0439090030599083,0.0258293452551085,0.0291782008087801,0.0850761701335874,0.0298549649294358,0.0256447602240408,0.0303786180635965,0.112956762273543,0.03695295537087
"sample_187",0.0238222485865067,0.0225922653281633,0.0368549162877648,0.0424662020267424,0.0817414962278032,0.0137047725753776,0.0375313937727291,0.0249786719260415,0.0161875588011325,0.028359551507696,0,0,0.0751136086177522,0.017818905795974,0.0165917565530238,0.0416439730192207,0.0252420504781645,0.0260032465080664,0.022558215640819,0.110098731894245,0.0323590535490444,0.0333330208622534,0.0451352555656099,0.0200070385460882,0.0219853369545899,0.00530603450273775,0.155398408648526,0.0231662858239276
"sample_188",0.0873653916114762,0.0696453473053128,0.0627782974960972,0.0842626472711513,0.035090683614586,0.0280632972466173,0.0658112002251325,0.0542548659850727,0.0388726892252062,0,0.0147156418347136,0,0.0711147445174712,0.0497911566116021,0.0420153823579811,0,0.0463602364707347,0.0243233552677133,0.0187743901335206,0,0.0394644768601082,0.00422313287009598,0.023388623707853,0.0327980107269238,0.0149785239655649,0,0.0414595838384741,0.0504483208565914
"sample_189",0.0342746938295202,0.0406683355267405,0.0463362530487495,0.046557792556942,0.037596776414926,0.0224841796086082,0.0373251953889362,0.0405390922158361,0.0235284862422761,0.0178744675483462,0,0,0.076839811249709,0.029598911957157,0.0202010779251341,0.0262190559024526,0.0278533136311755,0.0304822173228212,0.0169514328845875,0.119923138903437,0.0215543381958138,0.0420744538926397,0.0446881318861799,0.021169735695059,0.0245662347634353,0,0.121345275447947,0.0293475979615711
