"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"sample_98",-0.386584482,-0.031000824,-0.445307535,0.296267312,0.040346326,0.110099479,-0.308601829,0.072874726,-0.377403517,0.083571769,-0.221534954,-0.42660077,-0.216900751,0.28620477,-0.229820675,-0.182246506,-0.37598733,-0.243238486,-0.249812584,0.252208027,0.198400238,-0.146620621,-0.054579511,-0.162119491,-0.058835061,-0.580565798,-0.448436293,0.341249695,0.08426236,-0.282585073,-0.42884086,-0.507498284,-0.286967435,0.20955562,-0.374695781,-0.494017629,-0.397446132,0.37472436,-0.393507095,-0.297819445,-0.557969805,-0.544224955,0.208915091,-0.376557201,-0.350012209,-0.427616659,-0.191285194,-0.31097854,-0.093437936,-0.123902434
"sample_99",0.270607091,0.379783317,0.536960194,-0.115749255,-0.077472836,-0.102913924,0.336032712,-0.044413252,0.425416591,-0.064865957,0.28308415,0.465362472,0.385576578,-0.326656094,0.184890585,0.274912608,0.419228153,0.348714746,0.375153149,-0.280969649,0.183634438,0.272230783,0.204988893,0.335513297,0.236579897,0.575357231,0.560441137,-0.34634854,0.00669993,0.28141139,0.543355942,0.62926406,0.32467687,-0.330537312,0.139624389,0.607852819,0.346052164,-0.382089046,0.270923235,0.422276964,0.527458598,0.532769665,-0.172478705,0.196758731,0.397474376,0.50276395,0.078973833,0.286955088,-0.023373916,0.124639663
"sample_100",-0.113605762,0.350655879,0.165336141,0.137206232,0.073471284,0.034312842,0.232385197,-0.050917612,-0.027027305,0.150351359,0.402883868,-0.026276883,-0.1045256,0.101877564,-0.011626651,-0.021625609,0.018234056,0.070108827,-0.040106154,-0.007751063,-0.099608263,0.240548822,0.265867811,0.46258331,0.453589473,0.39239173,0.424491316,0.023754502,0.162209529,0.190972094,0.135594178,-0.027185611,-0.225156512,0.008415346,-0.037963794,-0.29257452,0.137671176,0.1758405,0.047980897,0.241510569,0.090631183,-0.008055013,0.021202458,0.285013725,0.623426117,0.156517146,0.013251775,0.146504933,-0.332113629,-0.119667664
"sample_101",-0.035110125,0.346954897,0.324246122,0.426052815,0.232840719,-0.061411389,0.491362922,-0.177519857,0.31401589,0.227168244,0.325729544,0.106869009,0.05109696,0.16524945,0.211722219,0.284195019,-0.111676343,0.287285697,0.198494586,0.060625763,0.175848321,0.435376836,0.352913195,0.522897189,0.500135072,0.339156648,0.334065664,0.070580069,0.374326205,0.254679941,0.361056309,0.347942248,-0.321842624,0.039530822,0.082386223,0.033659335,0.411689593,-0.202501607,-0.053156732,0.372729475,0.293173986,0.398154202,-0.22832133,0.581395447,0.67866571,0.244914692,0.160359037,0.419899187,0.005324667,0.096331615
"sample_102",0.262056509,-0.348722899,0.392612989,-0.240784999,-0.194789273,-0.159097225,0.207044468,0.035214948,0.318444322,-0.272992473,-0.289349402,0.472680681,0.59826427,-0.317108102,0.119506345,0.236422758,0.324998393,0.56021691,0.30930082,-0.316906822,0.231785229,0.020684813,-0.15262129,-0.332527874,-0.412723798,0.256228612,0.078047849,-0.361514838,-0.260555331,0.407939894,0.4457878,0.642088549,0.224752188,-0.261063473,0.050659125,0.573450413,0.272765669,-0.352806093,0.31336019,0.216489445,0.534140159,0.40950448,0.018075562,0.193716364,-0.295073173,0.437002502,0.183973196,0.136875177,0.10066402,-0.004274212
"sample_103",0.10837775,0.46555911,0.076624832,0.317287373,-0.018175949,-0.21227206,0.419075234,-0.137494226,0.307403406,0.119058346,0.376142927,0.180706091,-0.183218438,0.242624387,-0.080217528,-0.153167815,0.009350827,0.001794918,0.085950483,-0.115542096,0.266821125,0.469370287,0.361970505,0.597024533,0.536668977,0.299930111,0.378312374,-0.316039821,0.282574721,0.155979554,0.374766325,0.206796405,-0.106932664,-0.024704422,0.294145312,0.156361638,0.294539775,-0.268334508,0.015117269,0.356985348,0.321701726,0.472097463,-0.22848078,0.450738373,0.691452269,0.358977316,0.07027081,0.396472348,0.034152412,0.114575351
"sample_104",0.085808367,-0.135835374,0.433669962,0.097008692,-0.088403291,-0.228993758,0.185200373,0.031162479,-0.029332765,-0.032176332,0.046157088,0.034228995,0.014097725,-0.094765127,0.1684888,0.124836048,0.200235159,0.000985251,0.257116374,-0.098184389,0.114672297,0.049979761,0.021682839,-0.066977609,-0.218097098,0.060456821,0.018104086,0.007396101,-0.016810467,0.135561009,0.150872168,0.29229122,0.000854671,-0.079001463,0.026210769,0.353150852,0.218613913,0.091386568,0.358962456,0.236387549,0.323808857,0.241675473,-0.150895741,0.219610803,-0.107648815,0.191236952,0.116385628,0.085331388,-0.138692065,0.13374761
"sample_105",0.21861908,-0.364799294,0.466752122,0.216649918,0.056180066,-0.035426532,0.267132603,-0.018793248,0.227418698,0.121801,-0.086249035,0.291627771,0.00742148,0.139039317,0.317699768,0.310757879,0.261868228,0.163593266,0.352620216,-0.102091453,0.146611112,0.196314723,-0.050242293,-0.225445798,-0.241268389,-0.30868901,-0.290754316,-0.098355925,-0.17480415,0.185412244,0.278284201,0.504799419,0.315745637,-0.012329254,0.177873846,0.558979817,0.267078088,-0.120403929,0.279310196,0.182069674,0.559951308,0.416016293,-0.166747018,0.27333329,0.044811108,0.469593719,0.217293952,0.160526571,0.193826064,0.122339018
"sample_106",0.01446415,-0.122905645,0.364172682,-0.029163967,0.368333304,0.365513618,0.378162932,0.001879037,0.39811577,-0.016401297,0.09517501,-0.070300207,-0.21702826,0.139793492,0.377878583,0.24682909,0.003043443,-0.046837143,0.11227129,0.235483187,0.147177247,0.332906542,0.19768056,0.109276192,0.149813433,-0.156602359,-0.064453095,0.080679824,0.109249598,0.127163426,0.120009289,-0.132828148,-0.044030749,0.244556096,0.021212021,0.008467055,0.37340199,0.140422607,-0.023698523,0.147258166,0.058846789,-0.088579318,-0.104260566,0.293130243,0.571384452,-0.010415854,0.131435437,0.316005414,0.004880173,-0.068707557
"sample_107",0.181929736,0.103974751,0.502827636,-0.323671473,-0.296069144,-0.295657404,0.23948825,-0.044574439,0.101466405,-0.135923836,0.109501693,0.401410578,0.606971381,-0.344952462,0.173864104,0.213891593,0.231118308,0.559774252,0.205532922,-0.550398732,0.141531834,-0.012922317,-0.012876514,0.052971282,-0.137996024,0.537963618,0.476851706,-0.291959081,-0.047551121,0.441545562,0.456240402,0.663325592,0.342639584,-0.388464033,-0.175398383,0.48486314,0.202876481,-0.326184726,0.208345589,0.281253158,0.601400444,0.29703263,0.040111181,0.255034457,0.060557494,0.418298167,0.205411636,0.147353594,-0.248024286,0.010695731
"sample_108",0.319539421,-0.330614371,0.463408336,-0.343152501,-0.165939037,-0.233781452,0.169029392,0.118993374,0.415747678,-0.192816939,-0.183764243,0.413872844,0.254440608,-0.332783371,0.083339017,0.132449244,0.404402214,0.127945598,0.211184612,-0.314526924,0.235065026,-0.061412634,-0.17633689,-0.306265997,-0.405365959,0.005265239,-0.130720544,-0.289378659,-0.260516073,0.087859049,0.425537954,0.604185673,0.275949646,-0.283297317,0.077637247,0.628371108,0.233285594,-0.24574672,0.377914086,0.195247207,0.565109492,0.51540884,-0.092004098,0.161723906,-0.348035227,0.410297327,0.142848472,0.083919725,0.091814767,0.118522012
"sample_109",0.00749421,-0.087995241,0.385802045,-0.088877947,-0.028551054,-0.338731292,0.208838624,-0.010499281,0.388563788,-0.004308344,0.090933187,0.099932766,-0.022388782,-0.117082932,0.09348446,0.195401752,0.125158821,0.045090527,0.20157587,-0.332397375,0.147441829,0.080450003,0.010611089,-0.045532634,-0.093561832,-0.131074697,-0.150160019,-0.192074029,-0.016509397,0.269747852,0.17576413,0.369550789,0.1426206,-0.176768958,0.315304534,0.299076472,0.148730635,-0.160221236,0.247873755,0.142637264,0.224242385,0.479728175,-0.190444486,0.284825185,0.073783257,0.236688267,0.174783663,0.092632451,-0.140251468,0.036979907
"sample_110",-0.030640979,-0.299487151,0.164695341,-0.254689055,0.005794335,0.089861087,-0.016398423,0.136423346,0.050566883,-0.086555488,-0.135177411,-0.146110111,-0.152620438,-0.104173949,0.161709819,0.173511114,0.006223353,-0.024412463,-0.038478312,-0.105260447,0.180927567,-0.038749503,-0.04143336,-0.365603533,-0.273307562,-0.291947145,-0.329218279,-0.000275804,-0.187485076,0.010043408,-0.069397065,0.130102005,-0.364442991,-0.041288518,0.088579421,0.091521555,0.022141617,0.017940692,0.125011545,-0.100911176,-0.066617218,0.109608176,-0.087655338,0.113356061,-0.154555681,0.096988918,0.114231807,0.155888467,-0.116455075,0.122738287
"sample_111",0.253388163,0.1060566,0.46931156,-0.295145376,-0.154034911,-0.222983309,0.201349211,0.051068834,0.332053576,-0.105922865,-0.020671679,0.418483401,0.386584874,-0.376087819,0.187058922,0.207345168,0.427600319,0.36736563,0.24143455,-0.288500955,0.204295957,-0.023233553,-0.050183792,-0.088072892,-0.156613138,0.527187495,0.461992401,-0.202518733,-0.114178314,0.191108977,0.46601431,0.594968203,0.042772832,-0.272344451,-0.142330267,0.53669126,0.15733421,-0.292404839,0.406983059,0.388216032,0.537986295,0.466448894,-0.072378333,0.306535485,-0.155637939,0.424902583,0.150914877,0.151843387,-0.297770149,0.061981738
"sample_112",-0.381543567,-0.100729925,-0.43152892,0.054176438,0.105282826,0.151010062,-0.319835394,0.06222795,-0.271991923,0.118227121,-0.156615193,-0.410354133,-0.261551795,0.215047365,-0.096742311,-0.105980818,-0.368178216,-0.237012872,-0.246134602,0.240198814,-0.270398584,-0.106800898,-0.042376757,-0.213131075,0.007912668,0.097512638,0.036632186,0.351279443,0.17755595,-0.311597705,-0.444385826,-0.579771435,-0.21244606,0.222568169,-0.418303803,-0.532166184,-0.38457869,0.285806483,-0.300236972,-0.391141613,-0.59087167,-0.483305395,0.218811325,-0.349399306,-0.220770299,-0.410194696,-0.135236936,-0.215527239,-0.02762501,-0.179305387
"sample_113",-0.303861693,0.259666668,-0.394371826,0.371933179,0.198037416,0.336471145,-0.126583313,0.129489607,-0.327890647,0.154272175,0.073939903,-0.362534823,-0.070069872,0.298944956,-0.052378372,0.004752417,-0.272491623,-0.045016715,-0.104448455,0.399426137,-0.215193712,0.106272593,0.124064841,0.275283041,0.33698516,0.376609644,0.332954334,0.331186027,0.203259536,-0.27651956,-0.186662464,-0.396029892,-0.155094364,0.289450263,-0.291228672,-0.426450649,-0.185386952,0.273206167,-0.264388928,-0.158190208,-0.444217282,-0.326301248,0.29631371,-0.170110569,0.315022245,-0.259241496,-0.156151731,0.053433709,-0.11502296,-0.061363479
"sample_114",0.124350991,-0.415978882,0.42706306,-0.025442191,-0.216768786,-0.161694656,-0.070741552,0.006292213,0.08502798,-0.09819254,-0.165914322,0.133634201,0.099886011,-0.235820327,0.196904782,0.112527831,0.137233421,0.121424856,0.222349023,-0.171645655,0.169878471,-0.06440702,-0.225342595,-0.222600567,-0.386722942,-0.043631925,-0.198855026,-0.212751653,-0.249060327,0.217139376,0.18442048,0.488760717,-0.013274495,-0.167708657,0.139852099,0.396927593,0.156437034,-0.299004702,0.188339115,0.20393376,0.525241888,0.158569642,0.049667913,-0.004409079,-0.23390878,0.376355691,0.163611387,-0.058319798,0.095894637,0.07978934
"sample_115",0.183169309,0.15670347,0.547109593,-0.306330401,-0.199209593,-0.247357416,0.201088778,0.029192359,0.117010083,-0.21645516,0.058992115,0.23050162,0.211532107,-0.279855694,0.207879045,0.229115448,0.331657789,0.310814612,0.268393466,-0.330135258,0.194190325,0.056125676,0.012240794,0.085895195,-0.046575576,0.55328351,0.442306855,-0.258291867,0.03027781,0.326863742,0.404397615,0.522537813,0.198889443,-0.294333486,-0.045091491,0.513123907,0.193966473,-0.269553754,0.320851847,0.317913364,0.597473393,0.410852854,-0.182515767,0.368776984,0.197699987,0.447805621,0.14761221,0.126019097,-0.084538254,0.173729839
"sample_116",-0.029977441,-0.003195694,0.41792228,-0.403720265,-0.215618379,-0.042017983,0.090562413,-0.064182578,-0.118029343,-0.297331114,-0.01469053,0.203361394,0.045914582,-0.178756297,-0.146753711,-0.126420693,0.000521693,0.20594268,-0.052093021,-0.218938411,0.132799667,-0.084012484,-0.069274998,-0.099429337,-0.031536103,0.558978336,0.418395572,-0.254541331,0.00725572,0.14576208,0.237026965,0.35299166,-0.201742253,-0.242863992,-0.166969268,0.209134307,-0.181297325,0.022102299,0.06679389,0.153881413,0.477072935,-0.055095292,0.110763855,0.341055926,-0.036769974,0.145466617,0.288784712,-0.115428609,-0.437930252,-0.092627931
"sample_117",-0.041935896,0.018371619,0.107986358,0.138602942,0.176097553,0.251377991,0.170462944,0.081553668,0.055998756,0.214319959,0.140986758,-0.25111448,-0.28118247,0.346764589,0.272434168,0.227652171,-0.080108561,-0.229186106,0.148700276,0.044402386,-0.018316099,0.113099205,0.004165292,0.109799319,0.159232753,-0.085407348,-0.047832404,0.169892852,0.306135136,-0.247175742,-0.004297309,-0.204652432,-0.3389244,0.16329635,-0.012237484,-0.047303187,0.025903825,0.056665263,-0.025876595,-0.179139634,-0.067804872,-0.087302983,0.06223947,-0.125830905,0.139505492,-0.181380362,-0.142513842,0.186597894,-0.088783762,0.18308611
"sample_118",-0.32133053,-0.20022699,-0.402168682,-0.130003007,-0.044772267,-0.006257698,-0.400485723,0.04981749,-0.319085644,-0.093586058,-0.29732996,-0.357525599,-0.072264503,-0.009423054,-0.245677549,-0.189504881,-0.28079897,-0.296726344,-0.282372267,0.033645473,-0.296992371,-0.289885794,-0.259871738,-0.445755274,-0.225745681,-0.592284414,-0.476306866,0.340302274,-0.118503941,-0.321008088,-0.417813274,-0.531078142,-0.138451296,0.186982225,-0.402797003,-0.445007629,-0.433772061,0.174414217,-0.294631643,-0.333787555,-0.493359064,-0.51091697,0.289409513,-0.42992622,-0.479720209,-0.367038532,-0.192402937,-0.348057727,-0.176271552,-0.217546107
"sample_119",-0.165172876,-0.179872897,-0.284181088,0.173048558,0.018382083,0.084633675,-0.255714444,0.015434702,-0.271988944,0.052769964,-0.233637477,-0.252352842,-0.008463298,0.170318302,-0.036876071,0.022733967,-0.11645257,0.020337619,-0.180172719,0.161382829,-0.087671427,-0.230791194,-0.115178987,-0.290039637,-0.171932313,-0.47653214,-0.396021268,0.220041913,0.039848723,-0.184449273,-0.359727139,-0.39365251,-0.212759669,0.173151249,-0.241305383,-0.348464801,-0.290139389,0.376558094,-0.133167714,-0.321843888,-0.336456559,-0.337400654,0.083661343,-0.265885998,-0.348300522,-0.393251711,0.044019685,-0.13707724,-0.219137628,-0.146659983
"sample_120",-0.071537639,0.018003486,0.195140039,0.325010536,0.161861178,-0.107496608,0.142500249,0.091569785,-0.102060704,0.139595137,0.230408146,-0.060415311,0.135789082,0.172723433,0.091006852,0.069958499,0.025656249,0.087963463,0.11298038,-0.207285094,0.00512289,0.112167695,0.001808565,0.100987949,-0.005281394,0.226952455,0.307020903,0.015617079,0.157552088,0.001767569,0.106070132,0.313797781,-0.10401803,0.032825661,-0.029266798,0.10757428,0.123557987,0.05819972,-0.010386461,0.172720881,-0.020598807,0.280999385,-0.01228415,0.130446555,0.047181449,0.192238922,-0.069638463,0.083862464,-0.174779648,-0.061398758
"sample_121",-0.030823487,0.034778616,0.315404147,0.007558959,0.009670307,-0.13087108,0.185247191,-0.037197003,0.260046004,-0.045534828,0.148390108,0.013674278,-0.199938454,-0.100701152,0.026195415,0.227294468,-0.022925694,0.062729235,0.177952774,0.19701928,0.012673441,0.263012963,0.104648997,0.465925811,0.265354606,0.326153463,0.24578179,-0.050147825,0.076419821,0.177541298,0.133222039,0.153247063,-0.052964458,0.049956993,-0.050706162,-0.059437787,0.218584762,-0.049308595,0.043004732,0.283354431,0.107430779,0.402775789,-0.101583434,0.117689701,0.474791858,0.235746542,-0.034877173,0.198346881,-0.278617414,0.069187904
"sample_122",0.022955792,-0.194654293,0.306534537,-0.256308514,-0.1768226,-0.033735445,0.008265307,-0.06488149,0.083725435,-0.198042217,-0.245118159,0.190153698,0.19877185,-0.330979274,0.154755255,0.130830233,0.164243011,0.325419869,0.0071751,-0.115605785,0.178460635,-0.142503992,-0.212938591,-0.249529624,-0.356675588,0.315087624,0.14484454,-0.20359429,-0.216070355,0.351755322,0.084333178,0.424975346,0.017866057,-0.284340958,0.118546171,0.286101468,0.071634627,-0.325016607,0.187533985,0.114563222,0.283714415,0.2083096,-0.037206631,0.182435122,-0.220710843,0.261102928,0.162798169,-0.04940334,0.072904285,-0.054216903
"sample_123",0.302756589,-0.030776424,0.422532502,-0.265196262,-0.180003358,-0.063754165,0.192750249,0.11637885,0.32762025,-0.133865313,-0.10954161,0.444526775,0.248153864,-0.360041961,0.199920705,0.141682895,0.386392873,0.23411395,0.229141935,-0.126786628,0.218440626,-0.056381054,-0.043292251,-0.154714085,-0.285072231,0.260050041,0.235422802,-0.350888293,-0.198541196,0.222426089,0.464883059,0.589442732,0.295018652,-0.227670368,-0.069977034,0.56231121,0.220142258,-0.404885066,0.378650386,0.297540682,0.556372678,0.525859124,-0.031219641,0.199770306,-0.153294486,0.413667223,0.16906768,0.207125033,-0.244422925,0.071359627
"sample_124",0.192973824,-0.029183079,0.437440125,0.037596089,0.207381911,0.050477258,0.326216993,-0.191578298,0.137108945,0.266473317,0.106438174,0.023650899,-0.073614043,0.157294472,0.311346304,0.331763783,0.266287012,0.019830196,0.296970367,-0.182953733,0.035804444,0.301767276,0.160087269,-0.032505323,0.038924913,-0.20212124,-0.025479443,0.033618872,0.197574279,-0.034895104,0.287955621,0.428997127,0.233535245,0.005257295,0.179052139,0.289724864,0.37629312,0.22138698,0.066229744,0.166247861,0.313234822,0.233014928,-0.137145823,0.40601371,0.405855721,0.329392164,0.210931584,0.327105304,0.052004835,0.138408195
"sample_125",-0.209497891,-0.157097373,-0.209839865,-0.143520928,0.1454803,-0.128738191,-0.201647155,0.025614686,-0.129529557,0.092881702,-0.048413091,-0.26781915,-0.226179856,0.142061763,-0.000389345,0.032164018,-0.26984013,-0.096165239,-0.191748237,0.321076421,-0.168592389,-0.017191648,-0.152080682,0.007359698,-0.195816508,-0.351974965,-0.303296881,0.067159192,-0.081739754,-0.026964234,-0.266109955,-0.359310214,-0.426445159,0.217940072,0.124506174,-0.385560328,-0.063374374,0.035016811,-0.110935331,-0.077804467,-0.238090903,-0.117494254,0.002530468,0.065035001,-0.088623299,-0.12668276,0.020867591,-0.198436309,0.358372522,-0.141479864
"sample_126",-0.076200683,0.124177768,0.269339598,0.427143175,0.162147666,0.173122491,0.241517858,-0.039206234,0.088288131,0.218333573,0.239708229,-0.121907971,0.077624617,0.178547565,0.184423176,0.200918156,0.054816135,0.089863605,0.115435995,0.074808294,0.081806859,0.233284653,0.200815073,0.14858171,0.325144119,0.408776954,0.331696144,0.024823647,0.148157058,0.029104838,0.172736897,0.105802865,-0.197345035,0.114031845,-0.365087934,-0.041324628,0.220537117,0.137619501,-0.112808378,0.163794379,0.049612946,0.003762395,0.002678639,0.208465102,0.350008441,0.044826207,0.010809838,0.305468235,-0.110396425,0.050633491
"sample_127",0.380231774,0.336599903,0.517703034,-0.010913191,0.031595843,-0.036825842,0.405275957,-0.047021005,0.281838341,0.009226627,0.225212398,0.373975868,0.364944632,-0.153000857,0.401579001,0.439908717,0.412483363,0.403484946,0.4103369,0.019772898,0.29546068,0.350078321,0.303024553,0.35677873,0.188251812,0.516107594,0.468584802,-0.243510436,0.105491983,0.369591526,0.467327483,0.582581714,0.37167547,-0.177591084,0.222863854,0.597013392,0.337016683,-0.342486451,0.286467569,0.448274395,0.555674567,0.485530436,-0.323127701,0.428765535,0.416449875,0.409565125,0.104993389,0.317388278,0.327832907,0.198125158
"sample_128",0.261811132,0.282768887,0.467676004,-0.084981946,-0.00638131,0.170827514,0.364610578,-0.02653898,0.376879766,0.006315385,0.352557205,0.243141746,0.153846094,-0.252449899,0.167663813,0.215705662,0.320538945,0.204417865,0.298513707,-0.254644013,0.274967991,0.172571261,0.235373655,0.399989986,0.331646992,0.448694032,0.471589271,-0.273429808,0.199451882,0.259924162,0.485099596,0.470553752,0.246350469,-0.183569586,-0.13064959,0.417080147,0.288424248,-0.30076126,0.15152872,0.458065992,0.589727694,0.471331278,-0.163519328,0.475798877,0.532060763,0.334271876,0.163626066,0.292210391,0.06170619,0.198478492
"sample_129",0.170543555,0.164962008,0.38120962,-0.081229029,-0.052892062,-0.055500264,0.248043394,0.017583034,0.080611186,0.075007443,0.155175776,0.063635243,0.102962051,-0.174868015,0.073200969,0.192567364,0.319003477,0.076170487,0.191686097,-0.280065126,0.19402122,0.101294707,-0.014985923,0.042592109,0.094789132,0.368949113,0.236101841,-0.167343351,0.14104389,0.140315742,0.262529188,0.4285253,0.135038806,-0.135782279,-0.169558144,0.364410398,0.184964778,-0.20782631,0.260848124,0.350352041,0.507344518,0.322329025,-0.019963506,0.3896079,0.33467334,0.223136197,0.100784051,0.261240917,-0.249700942,0.212373525
"sample_130",0.287212758,0.017146053,0.426917735,0.078703292,0.055082448,-0.017276816,0.444645072,-0.12610949,0.128376546,0.040116291,0.143640897,0.325620882,0.318302223,-0.173159841,0.292044452,0.335108138,0.303496396,0.385414263,0.360480636,-0.129184176,0.269040001,0.326176109,0.231718619,0.361451332,0.212776715,0.465509482,0.384801888,-0.076481162,0.061100687,0.359441132,0.403662842,0.517498162,0.296715735,-0.125494678,0.314077049,0.495113854,0.32925633,-0.273480485,0.112352666,0.406381388,0.423633183,0.361388469,-0.248795384,0.292573057,0.443671291,0.375509675,0.113706394,0.329496895,-0.010575423,0.122247725
"sample_131",0.126426537,0.185030001,0.451052312,0.241520983,-0.071099173,-0.050967755,0.380045278,0.097675487,0.222612102,0.117689239,0.232098616,0.240061719,0.013205052,-0.103230255,0.041186549,0.089115069,0.178956132,0.015509364,0.134238633,-0.472327277,0.142972569,0.16178499,0.280787715,0.430116052,0.391064207,0.406287755,0.371632217,-0.288640754,0.212623576,0.088207226,0.410090507,0.449674682,-0.033352469,-0.249523906,-0.021537694,0.346708048,0.267701133,-0.220605527,0.118729164,0.201929314,0.531858417,0.411744339,-0.225694721,0.351282492,0.55038585,0.459756187,0.195105294,0.173696771,-0.127054135,0.072107014
"sample_132",0.333907562,0.138117798,0.526451194,0.006619871,0.003561134,-0.14462153,0.468873091,-0.007565079,0.213470648,0.19657563,0.29708621,0.326873422,0.354751136,-0.13157805,0.274701437,0.371450238,0.314072984,0.335469765,0.33553735,-0.190195778,0.301642079,0.300866806,0.265177851,0.350858794,0.114872619,0.414139338,0.390939799,-0.203265431,0.24303288,0.248297337,0.478190629,0.573325575,0.203008367,-0.258770567,0.1133767,0.551688513,0.312527118,-0.165079077,0.275913431,0.394099161,0.650070809,0.436864902,-0.268581768,0.585987903,0.387118129,0.431356124,0.196274736,0.365163996,0.0278766,0.287661453
"sample_133",0.180658928,0.210091944,0.466112942,0.212188535,-0.054352237,-0.017943971,0.468789661,-0.040138458,0.303792306,0.122832862,0.222707873,0.231162984,0.066032134,0.114336819,0.309088148,0.317080497,0.271368307,0.216120577,0.331535373,-0.03261306,0.249697309,0.380439903,0.222771916,0.433529301,0.496642667,0.3426539,0.375548337,-0.170570965,0.26887519,0.211650394,0.409939926,0.42632537,0.013647859,-0.123887412,0.204635985,0.3769923,0.302535648,-0.231871035,0.150159859,0.310766513,0.598147191,0.472374977,-0.240758029,0.513497092,0.643755041,0.397918387,0.240187278,0.309991313,-0.132997326,0.09210103
"sample_134",0.336326921,0.425255265,0.431347681,-0.048973345,0.018789732,-0.157090465,0.433524584,-0.034597541,0.320194636,0.063335001,0.296825561,0.466237724,0.32299197,-0.261874375,0.235328828,0.351093603,0.437667223,0.391730918,0.359408529,-0.219816355,0.227315287,0.220973913,0.267998857,0.44338798,0.210063317,0.535686403,0.536523813,-0.337720737,0.036770524,0.324996913,0.527869017,0.608941468,0.410076181,-0.287776064,0.281805187,0.615247931,0.376493921,-0.308060495,0.389606135,0.451829963,0.498094821,0.576712155,-0.181082721,0.441983348,0.425465068,0.482121929,-0.01680876,0.354419871,0.017077214,0.309632717
"sample_135",0.338403416,-0.200721722,0.469625182,-0.278278286,-0.245825474,-0.045947462,0.21988755,0.18461291,0.220595787,-0.104749755,-0.119207532,0.30672171,-0.009181132,-0.277694856,0.193152287,0.175907379,0.387934071,-0.002248448,0.214016843,-0.305466559,0.25765739,0.026390617,-0.06172624,-0.16876325,-0.229160328,0.443104231,0.302886694,-0.218264017,-0.180028592,0.071992146,0.383698668,0.517163609,0.170374911,-0.283923834,-0.048233754,0.584435647,0.244636078,-0.296394622,0.355842087,0.197226298,0.56790301,0.485874037,-0.158581384,0.207887556,-0.064077807,0.411139793,0.080877272,0.203330875,-0.135229665,0.202554853
"sample_136",0.24710028,-0.388904994,0.479611933,-0.048173416,-0.25538553,-0.072163645,0.138014871,0.157994918,0.284787709,-0.125915295,-0.245049596,0.357671072,0.360590781,-0.160060322,0.172527911,0.185202711,0.367276451,0.262941875,0.159537061,-0.17356886,0.175606086,-0.155891877,-0.123293909,-0.337838344,-0.386825598,-0.224119382,-0.296464691,-0.264875423,-0.263715438,0.231528512,0.380929191,0.605178009,0.136381169,-0.287878547,0.021363824,0.5335456,0.080120488,-0.210100501,0.395518364,0.201401562,0.599704448,0.321031677,-0.016473944,0.258191032,-0.371827901,0.355696843,0.335448394,-0.083784629,0.011036372,0.041472279
