"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"sample_165",-0.361826024,0.131478748,-0.483406957,0.303321785,0.003618141,0.072708622,-0.29366745,0.108897169,-0.412837204,-0.039137709,-0.027794921,-0.451753657,-0.313946849,0.295995472,-0.240084809,-0.248165805,-0.387435453,-0.310193986,-0.26116016,0.410440566,-0.253511369,0.016023792,-0.123902703,0.085114903,0.301508258,-0.443603452,-0.267347645,0.304722524,0.21255533,-0.295294895,-0.393771118,-0.60848087,-0.449524567,0.172531527,-0.416713481,-0.566533773,-0.320756784,0.19986195,-0.349505579,-0.334151886,-0.447150855,-0.455611628,0.26169407,-0.361189039,0.1819066,-0.474523296,0.040051549,-0.196528577,-0.159473502,-0.209191986
"sample_166",-0.244685468,-0.06208549,-0.456115764,-0.026944247,-0.03468803,0.126979186,-0.336316308,-0.07760026,-0.375841614,0.031715309,-0.177968991,-0.304910706,-0.30462957,0.243121165,-0.169150557,-0.242683378,-0.261940466,-0.294220494,-0.275476784,0.288862509,-0.204063429,-0.115114644,-0.205651439,-0.113810207,-0.117007243,-0.406452108,-0.358545626,0.105581685,0.017992594,-0.251135857,-0.44706384,-0.525518628,-0.270690513,0.247415839,-0.264863816,-0.47835364,-0.348237324,0.453703331,-0.284061945,-0.364966769,-0.509694893,-0.391169757,0.201489867,-0.211708206,-0.372696819,-0.414003797,-0.194090752,-0.14939682,0.132756204,-0.147616631
"sample_167",-0.404890482,-0.211374722,-0.451683118,0.072126328,-0.157528087,-0.074097506,-0.436028907,0.123089934,-0.438566939,-0.034964945,-0.287177119,-0.394495165,-0.118080454,0.104258905,-0.377360813,-0.346738223,-0.307145561,-0.189050815,-0.330129382,0.077366488,-0.265701704,-0.383195652,-0.299373403,-0.427893826,-0.25852609,-0.58667697,-0.481895633,0.23278178,-0.020556677,-0.306811843,-0.467363594,-0.537181472,-0.368808366,0.027537917,-0.37101959,-0.527071555,-0.459793525,0.234232584,-0.313912313,-0.427243611,-0.477091172,-0.614172859,0.381294918,-0.539418865,-0.536896726,-0.453493905,-0.081043292,-0.418304895,-0.318851717,-0.233620042
"sample_168",-0.31064967,-0.095333932,-0.50857688,0.251852634,0.134766517,0.309236521,-0.329166787,-0.020840252,-0.324455271,0.060849596,-0.197334216,-0.372863251,-0.338103021,0.234496809,-0.158075866,-0.172760631,-0.352356901,-0.345397057,-0.312847052,0.346798986,-0.216663941,-0.13998327,-0.154213121,-0.318549849,-0.191166849,-0.57071266,-0.475802656,0.366438917,-0.093978926,-0.354886935,-0.45219429,-0.541512858,-0.20731561,0.294006541,0.183427663,-0.539621395,-0.347418525,0.394901117,-0.33197824,-0.340189794,-0.576256221,-0.367237955,0.158035808,-0.377666794,-0.460084526,-0.452610738,-0.229690732,-0.347204376,0.091337154,-0.137441783
"sample_169",0.192111332,0.147696163,-0.233412948,-0.082131733,-0.026063065,-0.215985309,0.043094124,-0.197354043,0.129876166,0.02435038,0.205323883,0.219760246,0.273644629,-0.124057606,-0.321532182,-0.340194288,0.141491332,0.251150403,-0.152318753,-0.019896635,-0.037477718,-0.035785403,0.132654992,0.396226481,0.071429836,0.272637873,0.207135162,-0.353204566,-0.077371811,0.298601386,0.139506515,0.160137395,0.199688491,-0.103175034,0.040167491,0.166396032,0.146444955,-0.231580116,-0.034289012,0.148050002,0.066986054,0.113016021,-0.20890995,0.312489416,0.044422137,0.173057917,-0.194164593,0.062717126,-0.00796958,-0.006463727
"sample_170",-0.339358604,0.30971093,-0.37170144,-0.020610184,0.062583033,0.167164465,0.002157228,-0.105382567,-0.271093133,0.033933295,0.130312966,-0.323090086,-0.37918254,0.207642113,-0.164211803,-0.181190108,-0.381264277,-0.23816942,-0.260841129,0.392950118,-0.14547707,0.118848927,0.085964799,0.497666706,0.379794813,0.386593179,0.390022271,0.201355134,0.207912276,-0.158787361,-0.297980302,-0.619985266,-0.350783578,0.241072358,-0.255963706,-0.58595502,-0.077888218,0.326439824,-0.39556254,-0.010189272,-0.489440947,-0.1043502,0.099332189,0.021928608,0.415656574,-0.371195743,-0.126804477,0.049613638,0.008753894,-0.164328172
"sample_171",0.352460855,0.130607137,-0.130513262,0.052857952,-0.02337447,-0.276564278,0.102501192,-0.052055154,0.228844657,0.043141336,0.227761318,0.352646876,0.153961772,-0.131664848,-0.154213297,-0.154885571,0.338448578,0.102907419,0.070670732,-0.316335843,0.057376814,0.101262799,0.167623818,0.379561247,-0.00819415,0.300443571,0.216562606,-0.446446847,-0.022872259,0.133558573,0.374145699,0.420762246,0.319842204,-0.163821863,0.128657867,0.495946889,0.222354418,-0.311387752,0.214766064,0.347215682,0.396958658,0.509394642,-0.234136588,0.294734014,0.153769356,0.396433356,-0.041514656,0.20928401,-0.052096693,0.118836634
"sample_172",0.106297664,-0.012463457,-0.123546456,0.256704681,-0.027187849,-0.08780599,-0.028086961,0.284581759,0.004493523,0.194142224,0.083474882,-0.23665834,-0.16329619,0.281591348,-0.17753402,-0.169811848,0.025713145,-0.255172444,-0.090522643,0.172454722,0.110180561,0.039790939,-0.001048525,-0.076649904,-0.008240127,-0.426498708,-0.358556418,0.151622316,0.135060672,-0.290323645,0.116411742,0.14271686,-0.032212582,0.249963115,-0.312570893,0.054410998,-0.105287436,0.406365294,0.07632796,-0.03743955,0.049450207,0.147098098,0.181468986,-0.270952952,-0.087269137,-0.240370611,0.069802116,0.054329674,-0.206858218,0.231287346
"sample_173",0.267694871,0.336493424,-0.197217839,0.106901485,-0.022751739,-0.070757042,0.164500748,0.027050112,0.132792963,0.042524513,0.30864626,0.038533593,-0.0059206,0.086553318,-0.314583012,-0.2504962,0.149216738,0.060301253,-0.098209029,0.006056714,-0.003334623,0.14105853,0.233042187,0.402593812,0.25672546,0.311901992,0.350463505,-0.177719321,0.147411364,0.068921248,0.126261383,0.123762414,-0.113952505,0.014524324,0.101755535,0.214335832,-0.050231735,0.133744713,0.030595868,0.091546209,0.140886285,0.022893316,-0.066321747,0.145863444,0.33270044,0.248698759,-0.172944575,0.06246072,-0.23804782,0.06177325
"sample_174",-0.326870603,0.308723695,-0.472041869,0.354890566,0.155176953,0.040456015,-0.051603714,-0.040800022,-0.213811417,0.043217587,0.09508659,-0.380079452,-0.361254222,0.300321519,-0.239242753,-0.203969203,-0.365141644,-0.302378209,-0.248066708,0.315779206,-0.206147567,0.122484565,0.129477367,0.408074677,0.320052743,0.169293118,0.226699047,0.245959713,0.134123898,-0.221187439,-0.304328861,-0.575713269,-0.458617962,0.210444664,-0.207942031,-0.533535127,-0.084406594,0.117556698,-0.320792089,-0.07537317,-0.543197679,-0.045757479,0.140826149,-0.148678887,0.337512213,-0.432965492,-0.187284309,0.081567947,0.17834491,-0.136026784
"sample_175",-0.144304872,-0.066558751,-0.156117186,-0.091939567,0.23545468,0.362947712,0.057833685,-0.169851308,-0.038240616,0.072935102,0.040190219,-0.286759232,-0.430341333,0.100626859,0.155549828,0.009934231,-0.332339174,-0.3210835,-0.179457426,0.011927633,-0.120892219,0.202516565,0.042082582,0.080045779,0.168764803,-0.286687358,-0.151666,0.152068782,0.06355723,0.031294157,-0.279957742,-0.48901734,-0.434786009,0.266152058,0.083487755,-0.522817651,0.25805279,0.109630573,-0.234392103,-0.185806114,-0.462302842,-0.166368487,-0.141351998,0.117090031,0.496258149,-0.294720582,-0.05673944,-0.10939177,-0.019904893,-0.039248246
"sample_176",0.260203394,0.271655588,-0.073578064,0.253369375,-0.089476721,-0.394664821,0.23051132,-0.070762295,0.310846761,0.054434515,0.205039527,0.302428392,-0.042909983,-0.090367202,-0.225185485,-0.22889792,0.218857169,0.001700554,-0.061809875,-0.166847546,0.308278219,0.074645795,0.172087236,0.452265597,0.253774529,0.305070301,0.26349672,-0.343838184,0.018787616,0.172123371,0.221588565,0.282152581,0.223154881,-0.136669634,0.352657566,0.275459118,0.179553842,-0.215964616,0.116870427,0.309425696,0.360996538,0.371847599,-0.328413357,0.43797808,0.360376332,0.303719386,-0.124962614,0.203084405,0.154967812,0.137762011
"sample_177",0.213501283,0.148471793,-0.289764944,-0.008009837,0.091174879,0.047085813,-0.020363046,-0.116604551,0.01945529,0.07889242,0.191107843,-0.109273192,-0.182074093,0.043722639,-0.329873407,-0.305222514,0.011931211,-0.299979366,-0.177906841,0.162927856,-0.056407991,-0.058302767,0.072506343,0.155848734,-0.124458749,0.211881688,0.073523381,-0.121890001,0.012781409,-0.078391761,-0.084577948,-0.220809432,-0.064359564,0.129940086,0.071993274,-0.108667505,-0.030567839,0.256372303,0.032881862,0.039938882,-0.015338331,0.074468807,-0.132254034,0.171598931,-0.214059218,0.038527342,-0.207051901,-0.061060873,0.212034415,-0.016709177
"sample_178",-0.336366818,0.296822166,-0.291067157,0.270543144,0.01208424,0.177172318,0.011706161,0.001556574,-0.224810394,0.138941951,0.145537246,-0.444795391,-0.307293692,0.376592967,-0.148282614,-0.16948169,-0.246323253,-0.205764993,-0.305193617,0.160310476,-0.201518503,0.199270638,0.137904576,0.368349767,0.394682233,-0.257926332,0.081588066,0.222775535,0.34189631,-0.255955144,-0.289411194,-0.572375624,-0.533218303,0.104763336,-0.43950243,-0.537095757,-0.092324726,0.370781302,-0.362627468,-0.264066167,-0.430088379,-0.446626725,0.14865193,0.038783782,0.504433159,-0.343205981,0.071355293,0.021588376,-0.153776089,-0.117934608
"sample_179",-0.231224415,0.305012349,-0.448948869,-0.021515401,0.160450464,0.117859631,-0.069999214,0.046992148,-0.157959975,0.116466071,0.101902222,-0.309380971,-0.360839357,0.231326136,-0.192672376,-0.19192677,-0.348308001,-0.324891639,-0.301241972,0.168743299,-0.167489351,-0.048311748,0.057685097,0.404976228,0.314457155,0.115272583,0.161919035,0.192556667,0.144539247,-0.252301214,-0.31933428,-0.530762062,-0.287241459,0.26626287,0.126609649,-0.495660666,-0.107413745,0.174304854,-0.173111223,-0.129194686,-0.456177331,-0.340234531,-0.007147681,-0.13178617,0.277953955,-0.390047303,-0.237975077,0.094841957,0.126072782,-0.052728062
"sample_180",-0.374858953,-0.270890101,-0.452612868,-0.005659552,-0.131652663,0.048619072,-0.44347574,0.042766504,-0.444914679,-0.124683885,-0.282263684,-0.453249599,-0.113528597,0.08519362,-0.363111745,-0.333106167,-0.370580822,-0.19534505,-0.325455521,0.153724033,-0.336875139,-0.346733259,-0.297801955,-0.413869452,-0.263838458,-0.624392962,-0.510358898,0.282709664,0.065605295,-0.334777322,-0.449886139,-0.58690536,-0.409821973,0.03083629,-0.330253234,-0.511553637,-0.488464898,0.37087235,-0.327629494,-0.416327046,-0.501034038,-0.569016326,0.328884152,-0.513914229,-0.538821697,-0.501725917,-0.10459124,-0.419569365,-0.251398728,-0.246007964
"sample_181",0.327228143,0.399473284,-0.055289601,0.156451359,-0.089902406,-0.34078813,0.074100488,-0.179182919,0.03887014,-0.06015176,0.334444706,0.344473085,0.329625901,-0.149542824,-0.328342843,-0.280759324,0.247585249,0.312803108,-0.014484994,-0.330586086,0.174385648,0.037876809,0.294218247,0.47882893,0.24528208,0.521015655,0.487085645,-0.472482709,0.114588719,0.320603334,0.380866832,0.526861555,0.288267894,-0.212350163,0.116240422,0.418307398,0.044335476,-0.314834345,0.034734951,0.296910627,0.475679155,0.346998329,-0.208895417,0.288494484,0.214264027,0.395449092,-0.083718388,0.17604145,0.027384876,0.062296598
"sample_182",-0.357121353,-0.159158215,-0.437095857,0.094405326,-0.076161241,-0.052640623,-0.406751892,0.147965077,-0.368412191,-0.037634308,-0.274525358,-0.428600542,-0.07760458,0.11766452,-0.346900432,-0.276064729,-0.329238948,-0.23235775,-0.254844699,0.057420607,-0.24058057,-0.312997894,-0.253890499,-0.413976857,-0.272101199,-0.631985601,-0.51049901,0.286018111,-0.023309555,-0.330921633,-0.445005619,-0.529112774,-0.320616445,0.056876222,-0.454478619,-0.474004969,-0.450205823,0.419860554,-0.219953177,-0.3867302,-0.461776055,-0.509734077,0.346850021,-0.434440781,-0.55122015,-0.450568831,-0.000186908,-0.350619453,-0.200573477,-0.202866254
"sample_183",0.387266425,0.220939961,0.052808309,0.134379902,0.000853627,-0.405454773,0.225925717,-0.105951732,0.142415454,0.064239994,0.209794914,0.333514104,0.411803847,-0.074296343,-0.269884423,-0.215453836,0.298690591,0.39490657,0.041025933,-0.258128507,0.257495626,0.121868889,0.164046873,0.406561054,0.156494215,0.455332818,0.317241344,-0.413905902,0.003269746,0.372866701,0.390743595,0.485145202,0.197571401,-0.169226365,-0.039723526,0.483271794,0.124594183,-0.272457246,0.197490192,0.312672299,0.471909705,0.402693373,-0.244197162,0.354314503,0.143220021,0.424853861,-0.035898454,0.269233126,-0.093146323,0.132428474
"sample_184",0.055591171,0.479610517,-0.060313958,0.051856592,0.098769701,-0.036491391,0.315534287,-0.05789343,0.110385391,0.13124566,0.408623328,-0.265333843,-0.273342971,0.116012779,-0.283120683,-0.23434698,-0.022337718,-0.124147587,-0.232542117,0.275041769,0.003438822,0.169921428,0.328930164,0.54179238,0.532190279,0.62875268,0.554120328,-0.126813901,0.271722,0.036674025,0.214794279,-0.257008872,-0.297094356,0.058819089,0.005507338,-0.359960535,0.098023979,0.091478893,-0.127381546,0.255577115,0.122460363,-0.069615145,-0.095877648,0.149057429,0.512915865,-0.002025326,-0.072615407,0.095466823,-0.035278749,-0.017496228
"sample_185",0.312732831,0.177383231,0.147849677,-0.066056681,-0.059975132,-0.368116245,0.14226037,-0.142274107,0.445063822,0.158594301,0.335289928,0.287445353,0.238341157,-0.167079645,-0.16615628,-0.214391808,0.247721951,0.21823466,-0.032114843,-0.299936427,0.076831893,0.066953572,0.153327321,0.414166859,0.153349002,0.615058114,0.450773715,-0.330644014,0.06970767,0.259066053,0.386877322,0.388498635,0.26721821,-0.169961021,0.300489847,0.336257993,0.120328088,-0.163091101,0.104255332,0.320291424,0.388483555,0.414825228,-0.207715891,0.391299084,0.204516737,0.404236576,-0.098973567,0.142662982,0.050255282,0.114660199
"sample_186",-0.195299839,0.207170217,-0.400755605,0.294262486,0.118119686,0.152024947,-0.03860988,-0.051270713,-0.131536796,0.06386058,0.092675129,-0.362797497,-0.408068006,0.194577826,-0.157221377,-0.181073389,-0.350934149,-0.33909435,-0.239243214,0.281677638,-0.173582343,0.073751269,0.205561095,0.347475902,0.264623718,0.015760905,0.008274985,0.226260157,0.099870791,-0.130924955,-0.326237529,-0.529723846,-0.368870247,0.309422525,0.324275984,-0.523893716,-0.062199468,0.331995545,-0.341601315,-0.087389457,-0.441953599,-0.175195918,-0.125139748,-0.080332357,0.350689558,-0.303544389,-0.267412594,-0.007906456,0.277467339,-0.098904707
"sample_187",0.209723782,0.38049805,0.050018438,0.088066535,0.069843179,-0.105538409,0.304134079,-0.134233338,0.297660898,-0.060790541,0.254942292,0.320037973,0.106641509,-0.13723331,-0.061604919,-0.039597962,0.140024984,0.122394489,0.000251043,-0.256934769,0.058772958,0.121682486,0.255968108,0.453002366,0.260678447,0.660588393,0.591112812,-0.313995778,0.000727678,0.232647189,0.182868624,0.369738103,0.272624812,-0.052574218,0.414024495,0.355109903,0.407148656,-0.269388948,0.038851001,0.231899776,0.189744633,0.485670897,-0.370844307,0.252261164,0.475839854,0.286817125,-0.117272842,0.309953736,0.267472312,-0.027426836
"sample_188",-0.372950891,-0.245661495,-0.505822852,0.030483821,0.076204368,0.158954271,-0.486289306,0.04392902,-0.417785094,-0.022167574,-0.30740985,-0.399405758,-0.267030842,0.067293239,-0.196763718,-0.18855636,-0.403393239,-0.347715546,-0.343171172,0.195822659,-0.304142985,-0.333396843,-0.278258183,-0.46934186,-0.335461361,-0.648493342,-0.550761804,0.392047182,-0.143144309,-0.395456751,-0.504201309,-0.595297235,-0.208183077,0.242148697,-0.13930787,-0.560964611,-0.464099019,0.387796541,-0.341032523,-0.434447556,-0.601253255,-0.591658381,0.271535346,-0.517091857,-0.509710885,-0.46391337,-0.237625987,-0.284886688,0.131486813,-0.175430392
"sample_189",0.069355045,-0.026861515,-0.245653608,0.04172256,0.220952394,-0.239641689,0.022072562,-0.094313228,-0.066755967,0.021179097,0.036399512,-0.041631366,-0.238251412,0.188331324,-0.061744023,-0.093665599,0.015529065,-0.242458955,-0.093206176,0.073555214,-0.077044262,0.074355842,0.071958105,0.074764397,-0.116532696,-0.091456976,-0.038158286,0.006818768,-0.014952427,0.024230808,-0.161145027,-0.263505308,-0.178871174,0.29147181,0.119805128,-0.108416609,0.198635032,0.081637419,-0.039193694,0.073130692,-0.257378319,0.138926872,-0.089809111,0.124338021,0.068550721,-0.060600779,-0.079506527,0.100234718,0.09074835,0.014414925
